d1,d2,d3,d4,d5,w1,w2,pitch_mm,height_mm,thickness_mm
1.000000000000000056e-01,9.610932103598466725e+00,9.935668714333734997e+00,3.720592215562218641e+00,1.000000000000000000e+01,2.833790012635865885e-02,1.676365113499614923e-01,7.900000000000000355e+00,3.302814116728004734e+00,1.582894059432193024e-01
1.000000000000000056e-01,5.668163589970474092e+00,7.858579386213170537e+00,4.589144938073376423e+00,9.863219870272152079e+00,8.893566325950311158e-02,0.000000000000000000e+00,7.900000000000000355e+00,3.574325910980550525e+00,1.514555822514971062e-01
1.000000000000000056e-01,4.505751054905289266e+00,8.505870390698836658e+00,1.000000000000000000e+01,1.000000000000000000e+01,4.703996968336652401e-02,3.200332306266308324e-02,7.558883508913191385e+00,3.384166169177921013e+00,1.623710503002869232e-01
1.008382576207510761e-01,1.018788523956110081e-01,7.154060291438475438e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.237048932262081215e-02,0.000000000000000000e+00,7.883384431509017354e+00,4.000000000000000000e+00,2.500000000000000000e-01
2.766201674318373271e+00,1.000000000000000056e-01,8.455613821723865442e+00,1.014979430512063241e-01,1.000000000000000000e+01,4.757201344300497799e-03,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,1.533884425333457424e-01
8.847098821497183962e+00,1.047574209746824220e-01,4.790744370835450461e+00,1.000000000000000056e-01,1.000000000000000056e-01,2.760875783014920745e-02,6.517248251978276230e-02,7.806968735008441129e+00,4.000000000000000000e+00,2.500000000000000000e-01
1.021348577832095761e-01,1.016828779146879136e-01,6.952029836660836182e+00,1.021577362412898760e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.898193992314642031e+00,4.000000000000000000e+00,2.491722595258971940e-01
9.515457056026763283e+00,4.461754234039450928e+00,8.657073082143512011e+00,9.979810113428763785e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,2.271728490541526924e+00,1.532941020182180258e-01
1.000000000000000056e-01,1.010733626201676671e-01,6.754251121438398897e+00,1.000000000000000056e-01,1.000000000000000000e+01,2.960228664805979876e-03,6.535012756717605009e-03,7.900000000000000355e+00,4.000000000000000000e+00,2.450105911040721673e-01
1.065039563709831161e-01,1.000000000000000056e-01,5.579498218408837751e+00,1.000000000000000000e+01,8.945755941943108525e+00,9.793759138683622717e-03,2.195412415374153603e-01,7.858881432453968863e+00,2.297708700366131840e+00,1.938886300931862705e-01
1.214110536198281798e+00,1.066963496286810753e-01,8.381545726926741935e+00,1.028342575879933607e-01,9.470426612200556704e+00,4.333329687161184204e-03,7.165309075819685514e-03,7.900000000000000355e+00,4.000000000000000000e+00,1.544689380151302860e-01
9.264204114887578001e+00,2.584010223267930950e+00,9.837884629724367613e+00,1.000000000000000000e+01,1.000000000000000056e-01,3.244482224231147460e-02,1.823488695448224201e-02,7.900000000000000355e+00,2.363212985408656763e+00,1.642140101070149738e-01
9.741016753024618779e+00,1.003318063117130815e-01,5.814672641585940660e+00,1.000000000000000056e-01,1.050425447172300686e-01,1.305510572003908999e-02,1.724727834204703714e-01,7.785614538053882150e+00,4.000000000000000000e+00,2.500000000000000000e-01
8.009066030041848805e+00,7.770793955480339577e+00,9.978038611398973856e+00,5.389250701388633047e+00,1.000000000000000056e-01,2.132572665815307689e-02,2.120209068977798803e-02,7.900000000000000355e+00,3.729171231736239100e+00,1.566876085968218202e-01
1.000000000000000056e-01,1.077114256921859609e-01,7.807137392457532243e+00,1.028063228014164665e-01,1.000000000000000000e+01,0.000000000000000000e+00,8.044563673039961671e-02,7.854052885167550180e+00,4.000000000000000000e+00,2.471457210147877670e-01
1.000000000000000056e-01,6.541360101477097899e+00,8.744035995697004182e+00,1.000000000000000056e-01,9.554652331502548890e+00,5.934756602558183269e-02,0.000000000000000000e+00,7.877018847203189900e+00,3.804996361802264637e+00,2.123343998523912202e-01
1.166580487281270173e+00,1.056385780248739331e-01,8.877102189144423505e+00,1.024226233212540971e-01,9.956279973836055674e+00,2.250456851024279503e-01,7.056409252420024758e-02,7.888999833942272666e+00,3.993269199503239442e+00,1.499999999999999944e-01
5.143329692921351004e+00,8.613415737055534649e+00,6.362986827588257732e+00,6.091464409169104144e+00,1.000000000000000056e-01,9.422563241169278070e-02,2.768980468481743729e-02,7.881207022861447697e+00,2.680746355559650240e+00,1.499999999999999944e-01
6.516245482063647287e+00,6.588214197374742120e+00,7.777519012058016656e+00,6.886891670167738511e+00,1.000000000000000056e-01,6.803608846293460188e-02,6.492974372475243672e-02,7.900000000000000355e+00,2.644751538777805777e+00,1.499999999999999944e-01
3.240724248810961661e-01,1.000000000000000056e-01,8.989411797286967598e+00,1.063729056718869526e-01,9.281228702506931327e+00,0.000000000000000000e+00,1.980648397587723986e-02,7.804985315426151260e+00,3.921685382535928799e+00,1.506538088922318441e-01
1.003425631724459699e-01,9.763316762817847660e+00,6.575628144737004632e+00,9.206426376295240743e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.728547239161750682e+00,2.200000000000000178e+00,1.544432840641492832e-01
6.288080519068099949e-01,1.000000000000000000e+01,6.074528478032497070e+00,8.974901492521471624e+00,5.355900460430878418e+00,9.676813403369717292e-01,9.532166703791318252e-01,7.790398738462997130e+00,2.287294821510616583e+00,1.505465076962802518e-01
1.000000000000000000e+01,1.000000000000000056e-01,7.794841872992387621e+00,1.000000000000000056e-01,1.000000000000000056e-01,1.254286540613016587e-01,1.557009607318343425e-01,7.696500971282906001e+00,4.000000000000000000e+00,2.426144489624211531e-01
9.190558090353270870e+00,1.000000000000000056e-01,8.569736177604363903e+00,1.000000000000000056e-01,1.000000000000000056e-01,1.265881007955909645e-04,0.000000000000000000e+00,7.900000000000000355e+00,3.940724240108848697e+00,2.500000000000000000e-01
1.078368728321150716e-01,1.013289431021495712e-01,9.522504257854919274e+00,1.000000000000000056e-01,9.815553332340206438e+00,6.389107774681710046e-03,4.764611480414612799e-02,7.900000000000000355e+00,3.880480224202206063e+00,1.499999999999999944e-01
1.000000000000000056e-01,1.017524308729354926e-01,6.633360807116046587e+00,1.012209102608454397e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.309093761974798945e-02,7.878371482870054621e+00,4.000000000000000000e+00,2.452674681166852610e-01
1.000000000000000056e-01,4.555422772510765661e+00,8.080392732818962642e+00,1.000000000000000056e-01,9.029817435379030144e+00,0.000000000000000000e+00,3.117927827392098783e-02,7.894719225531646956e+00,3.924696783636128838e+00,2.106758972019287246e-01
1.048297772840628278e-01,1.000000000000000056e-01,9.409799472341346060e+00,1.000000000000000056e-01,9.635596420046928401e+00,1.046993376384463409e-02,3.214865271899684102e-02,7.900000000000000355e+00,4.000000000000000000e+00,1.500170234710525297e-01
1.000000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000056e-01,3.592963933342679939e-01,2.960490229882033197e-03,0.000000000000000000e+00,4.908998744061179309e+00,3.956062606164469031e+00,1.527697954785202650e-01
4.537237112537933825e+00,7.380610995757794335e+00,7.682589317492876546e+00,9.073599306221586502e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.590787789271772779e-02,7.832391968403773497e+00,2.309132989682308068e+00,1.499999999999999944e-01
9.602689570082949544e+00,1.002103175486600828e-01,9.952852427713166250e+00,1.019503759904680645e-01,9.367944624879751103e+00,5.156533820172185673e-02,1.066998506495807630e-01,7.900000000000000355e+00,4.000000000000000000e+00,1.643386389124598390e-01
2.526138546973818233e+00,1.000000000000000056e-01,7.950227724352899372e+00,1.002963331338553171e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.148837174459093322e-02,7.900000000000000355e+00,3.996859789430993182e+00,1.504390617081370340e-01
5.192976031987791785e+00,5.576490230040860752e+00,5.088369001709414086e+00,3.471236236054086266e+00,1.000000000000000056e-01,9.006502714706561552e-02,0.000000000000000000e+00,7.900000000000000355e+00,3.429913186311528417e+00,1.499999999999999944e-01
1.000000000000000056e-01,5.374745549781861698e+00,5.455748570446046664e+00,5.198789044616405342e+00,9.267146858817012500e+00,7.976776640994222289e-02,6.918947291207254435e-02,7.900000000000000355e+00,2.200000000000000178e+00,1.586305063817260719e-01
9.451119770835935796e+00,1.000000000000000056e-01,7.603354357580986544e+00,1.000000000000000056e-01,1.000000000000000056e-01,5.921243253672622830e-02,4.369702041186485086e-02,7.900000000000000355e+00,4.000000000000000000e+00,2.457046508756624559e-01
1.000000000000000056e-01,1.000000000000000000e+01,6.881098477155814130e+00,8.974376801264483561e+00,9.494091200158468524e+00,1.076914007310119867e-02,3.571908957214799119e-02,7.900000000000000355e+00,2.207564032791643260e+00,1.511424041052318312e-01
9.946905798527463816e+00,1.090775263484064922e-01,8.517378021235336050e+00,1.000000000000000056e-01,9.234059495119627314e+00,0.000000000000000000e+00,2.271144649095675414e-02,7.882059951363431516e+00,2.932103855661900571e+00,1.614992909151530542e-01
1.000000000000000056e-01,9.253507274002805261e+00,1.000000000000000000e+01,1.000000000000000000e+01,9.814162139171523691e+00,6.816029158087827389e-02,6.294133000949717061e-02,7.900000000000000355e+00,2.805306232646189724e+00,1.499999999999999944e-01
9.490547512618221049e+00,1.019687716119323517e-01,8.774719449364148716e+00,1.113512036902154084e-01,1.126794016535922066e-01,9.965305911555395746e-02,3.484651376179479648e-02,7.900000000000000355e+00,3.917259424230366438e+00,2.500000000000000000e-01
9.461647689151549301e+00,1.134741706881194634e-01,5.508030286954313404e+00,1.071745759336591441e-01,1.058660060374182338e-01,1.036732146999472248e-02,7.801255065557483048e-02,7.900000000000000355e+00,3.960651515058150274e+00,2.463380637522294969e-01
1.000000000000000056e-01,1.003542946313018130e-01,9.695468507264074276e+00,1.088642886068054427e-01,9.481802260442105279e+00,0.000000000000000000e+00,4.818011043839895771e-03,7.763096676877506930e+00,4.000000000000000000e+00,1.499999999999999944e-01
1.000000000000000056e-01,1.052003004453846285e-01,1.000000000000000000e+01,1.000000000000000056e-01,9.891470803438055626e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.739998520569731255e+00,4.000000000000000000e+00,1.499999999999999944e-01
1.033110239209875242e-01,1.067610472112564823e-01,7.805973276235415703e+00,1.000000000000000056e-01,1.000000000000000000e+01,4.643932266405070841e-02,1.297178011219807248e-02,7.861828930734303000e+00,3.979478806690207371e+00,2.500000000000000000e-01
6.710501008876886608e+00,6.912025213449724426e+00,8.114059434340147092e+00,6.357613986615649360e+00,1.165474048966672338e-01,2.603908178642990248e-02,5.758317079641946806e-02,7.894469578058616044e+00,2.692786263212378461e+00,1.510620841839208917e-01
1.000000000000000000e+01,1.053014741732441473e-01,8.723725117850790411e+00,1.000000000000000056e-01,1.094805737290579506e-01,8.699877351140039572e-02,6.206420740175726258e-02,7.852194174545018335e+00,3.968611392617383160e+00,2.463048943910013389e-01
2.242231693960464511e+00,1.079280194343830435e-01,6.977266130949560718e+00,1.005456779261090922e-01,1.000000000000000000e+01,8.775020436591670497e-03,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,1.577064644685514938e-01
1.000000000000000056e-01,1.035280969261809236e-01,9.041263789993497113e+00,9.930066072121949361e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.025794177413043629e-01,7.830951014422295131e+00,2.221945840633039460e+00,2.491658310946281984e-01
6.435679628084204573e+00,6.536952699270989875e+00,7.833629073782207186e+00,6.926495516072605163e+00,1.000000000000000056e-01,3.033821333367111087e-02,4.020134404131946865e-02,7.900000000000000355e+00,2.659808639023469645e+00,1.540378611289077437e-01
1.002576281839911987e-01,5.676762222704698324e+00,4.877948494047928740e+00,6.023378563461228019e+00,9.641674881262501273e+00,8.546955080970317087e-02,4.004298986843125852e-02,7.900000000000000355e+00,2.256149710565561683e+00,1.571917656085199955e-01
1.000000000000000056e-01,6.931589746149093401e+00,9.363227177714961158e+00,7.476451939202282126e+00,1.000000000000000000e+01,0.000000000000000000e+00,8.497308684009573232e-03,7.835449948166239409e+00,2.965648317293594793e+00,1.510635917854990240e-01
1.000000000000000000e+01,1.005074780857267841e-01,9.462356036609746113e+00,1.000000000000000056e-01,9.294509607668517859e+00,1.773780544024981462e-02,4.181736980500005973e-04,7.900000000000000355e+00,3.165979855323978409e+00,1.952576751576133307e-01
1.116845886569054758e-01,7.557408909814977704e+00,1.000000000000000000e+01,7.828562775913046501e+00,9.744073604460453453e+00,3.562250671718929923e-02,4.176924675454437436e-02,7.900000000000000355e+00,3.048700512315310363e+00,1.638793467111550606e-01
1.000000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+01,1.187267040133288404e-01,1.460290812424404894e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.132540968684843108e+00,3.993311493045175187e+00,1.499999999999999944e-01
1.000000000000000000e+01,1.000000000000000056e-01,7.682158578409265637e+00,1.010391851735731317e-01,1.055407354585306545e-01,0.000000000000000000e+00,1.292885685573565979e-01,7.900000000000000355e+00,4.000000000000000000e+00,2.495309569625778490e-01
1.089619428899343129e-01,9.187452330234162190e+00,6.594769007825081353e+00,1.000000000000000000e+01,9.335709631027429012e+00,4.999883045465280951e-02,5.162172486535961113e-02,7.658864643094480229e+00,2.245578022847443567e+00,1.600667172174966846e-01
1.000000000000000056e-01,1.000000000000000000e+01,7.034715646096191932e+00,1.000000000000000000e+01,9.200983095209270601e+00,3.149621793621271149e-02,6.409123351418129222e-02,7.892727029163848940e+00,2.200000000000000178e+00,1.573565044416478098e-01
9.807582647557735456e+00,8.347847355213527720e+00,9.143763372309297921e+00,2.506740004738987171e+00,1.023842772682562741e-01,7.307901394952631691e-03,2.913608604039204329e-03,7.900000000000000355e+00,3.448539880542100367e+00,1.499999999999999944e-01
1.175864469336104778e-01,9.424284661390856854e+00,9.677962939145901444e+00,9.971889926013449923e+00,9.273257010012361690e+00,6.373339922490370291e-02,0.000000000000000000e+00,7.900000000000000355e+00,2.279116093604672599e+00,1.499999999999999944e-01
1.000000000000000056e-01,1.000000000000000056e-01,9.317767582373949864e+00,1.000000000000000056e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.250837912326068641e-02,7.703691509942847127e+00,4.000000000000000000e+00,2.499788806009643760e-01
5.469423574672573896e-01,1.000000000000000000e+01,7.867677723318696081e+00,5.285322266425222182e+00,6.243432905889311435e+00,5.399648497399531788e-01,5.966390209500723740e-01,7.900000000000000355e+00,2.273960730124269247e+00,1.563712062232821554e-01
1.000000000000000056e-01,1.706350307235915187e+00,6.793788927375836728e+00,1.000000000000000000e+01,8.346306691289068880e+00,9.865901159692476441e-02,3.034535133654561179e-01,7.900000000000000355e+00,2.218532241108342351e+00,1.499999999999999944e-01
9.635273663507323505e+00,1.017826839175758336e-01,8.948973947045319122e+00,1.048513291849311885e-01,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.857947181633994305e+00,3.929124233608359607e+00,2.493837127376949125e-01
1.000000000000000056e-01,3.378444777665360554e+00,9.194107589783268253e+00,8.091841646293412182e+00,1.000000000000000000e+01,0.000000000000000000e+00,8.303724599113635613e-03,7.018553774944065182e+00,4.000000000000000000e+00,1.549866884230662045e-01
1.000040770029239079e-01,1.000000000000000056e-01,7.839854715673300944e+00,6.185094297950461950e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.531808947815420263e-02,7.885999716472320564e+00,2.477524280910009757e+00,2.484820740635050040e-01
3.434382442484605225e+00,1.000000000000000056e-01,8.680950071241680277e+00,1.055963810407047759e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.930013158977146315e+00,1.499999999999999944e-01
5.047437207030402995e-01,1.073064998810916715e-01,8.258100017537381987e+00,1.000000000000000056e-01,1.000000000000000000e+01,2.416534615936900138e-04,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,1.499999999999999944e-01
1.089704059757369975e-01,1.071165220345949715e-01,5.958329738979419865e+00,1.009477050863108877e-01,1.000000000000000000e+01,1.296339717400859029e-02,0.000000000000000000e+00,7.809357681474834223e+00,3.970705125875367614e+00,2.395213539665430602e-01
6.386410599324304549e+00,9.740171008412017883e+00,8.591986092746610737e+00,1.000000000000000000e+01,1.000000000000000056e-01,5.518450702834196142e-02,4.213974440072462690e-02,7.819077837703137135e+00,2.324599009738927080e+00,1.499999999999999944e-01
1.000000000000000000e+01,1.000000000000000056e-01,9.509583996051214072e+00,1.024326284026749745e-01,1.008301826462658923e-01,1.552591464133262766e-01,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,2.500000000000000000e-01
1.004177850918412523e-01,1.059158540262070541e-01,7.142043680416980678e+00,1.000000000000000056e-01,9.675232611576742414e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,2.429269210616154251e-01
1.025551941690297647e-01,6.663493142351323506e+00,7.150955588684282382e+00,5.278710444118562606e+00,9.594444121955230997e+00,1.033082449587587326e-01,2.345180420864642970e-02,7.856974276724691286e+00,3.694864669680463010e+00,1.608745178968613021e-01
1.000000000000000000e+01,1.000000000000000056e-01,8.841038162594774263e+00,1.038035717688798737e-01,9.626246278004991552e+00,3.510070503881373982e-02,0.000000000000000000e+00,7.900000000000000355e+00,2.977866908631669585e+00,1.499999999999999944e-01
1.000000000000000000e+01,2.074069355062872155e+00,9.023945836503314055e+00,5.327639802524254620e+00,1.000000000000000000e+01,4.785634254986290137e-02,0.000000000000000000e+00,7.723333430282909973e+00,2.200000000000000178e+00,1.499999999999999944e-01
8.984712936524690718e+00,4.078994631037259566e+00,7.474788102757583097e+00,6.032912619803961540e+00,1.000000000000000000e+01,5.669236016802364081e-02,2.669195094146863123e-02,7.900000000000000355e+00,2.284714205801054554e+00,1.499999999999999944e-01
9.441549825862567857e+00,1.000000000000000056e-01,4.429558810613495545e+00,1.016517347168112706e-01,1.048161497419412974e-01,1.086031323985437447e-01,8.122982886216367771e-02,7.865753295231278308e+00,4.000000000000000000e+00,2.109922386275519257e-01
1.000000000000000000e+01,1.000904765645722061e-01,1.000000000000000000e+01,1.000000000000000056e-01,9.178571878529487194e+00,0.000000000000000000e+00,9.828410722709462685e-03,7.900000000000000355e+00,3.247713416364780059e+00,2.052035741477120923e-01
1.039101809436018820e-01,9.818782059829750608e+00,9.123541430950982800e+00,9.850491768409151305e+00,1.000000000000000000e+01,2.793769754608254555e-03,7.980382022288039223e-02,7.900000000000000355e+00,3.381874762117902389e+00,1.534929610413720835e-01
1.074811550021980838e-01,1.000000000000000056e-01,4.767622150986108309e+00,9.371718146868162069e-01,9.817513248540501891e+00,4.892891408067620018e-01,5.020373406954253825e-01,7.737745019131669899e+00,2.512145108807793292e+00,2.475283054232853275e-01
1.000000000000000000e+01,1.040244314489254251e-01,9.992492649683514472e+00,1.000000000000000056e-01,9.973594173699355636e+00,0.000000000000000000e+00,7.575230304896075906e-03,7.900000000000000355e+00,2.688993631166306741e+00,2.310287529826062503e-01
1.000000000000000056e-01,5.215633883702462725e+00,9.821380452805055228e+00,9.774786655922786949e+00,8.982384443613257829e+00,2.756413153656014567e-02,3.895658198258099975e-02,7.725169799389409953e+00,3.840950523910005909e+00,1.499999999999999944e-01
3.858852535125385508e-01,2.557746620210404220e+00,7.270268791170686029e+00,1.000000000000000056e-01,8.973550124454327204e+00,1.292448352554797231e-01,2.716916057921619707e-02,7.900000000000000355e+00,3.932079346983785140e+00,1.726963396606907564e-01
9.933770932530686659e-01,1.019531121614098146e-01,8.488677319397918808e+00,1.000000000000000056e-01,9.697961527097566758e+00,0.000000000000000000e+00,3.190153821574533144e-02,7.725691591063748476e+00,4.000000000000000000e+00,1.526100015267435883e-01
1.000000000000000056e-01,1.000000000000000056e-01,8.819623309157442748e+00,1.000000000000000056e-01,9.563653869260807738e+00,0.000000000000000000e+00,6.563416968446636468e-02,7.900000000000000355e+00,4.000000000000000000e+00,1.917397977107567486e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.284415769157427889e-01,7.890985753062430774e+00,3.381446666335805595e+00,1.499999999999999944e-01
1.038143448725666329e-01,3.643790710294124935e+00,9.855139510109182766e+00,7.718953012743620334e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.907259407516002092e+00,3.971979641880828638e+00,1.511110760223231819e-01
1.013425456597992630e-01,5.382305106441947373e+00,9.610844393860906720e+00,1.434287419315600109e+00,1.000000000000000000e+01,7.678066189489066162e-02,1.840749510740188055e-01,7.832539821402436431e+00,4.000000000000000000e+00,2.286153834567513088e-01
2.176349909514260439e+00,9.763757805894353936e+00,9.552268359928357100e+00,3.293642876450283641e+00,9.232998088857971908e+00,1.507617072305004191e-01,2.631078897182001497e-02,7.900000000000000355e+00,3.006621130741495396e+00,1.533166810886745501e-01
2.441654900166923881e+00,1.047127403190162842e-01,7.482511822713814098e+00,1.000000000000000056e-01,9.242442062760181543e+00,1.155203316995483988e-02,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,1.499999999999999944e-01
1.577436544409073216e-01,1.051439581945430163e-01,1.000000000000000000e+01,1.000000000000000056e-01,9.035648037004447630e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.866404255751125341e+00,3.961504151503165705e+00,2.463333749526157024e-01
3.650378309800146770e+00,1.000000000000000056e-01,7.745035359643654083e+00,1.006179899040551967e-01,1.000000000000000000e+01,2.902260929392887559e-02,0.000000000000000000e+00,7.899036582707586795e+00,3.961203021150733417e+00,1.499999999999999944e-01
4.236054432566424666e+00,1.000000000000000000e+01,6.360477044661778656e+00,3.502269945500236403e+00,9.544164591629588301e+00,9.453195263700987783e-02,0.000000000000000000e+00,7.660911802364411827e+00,2.200000000000000178e+00,1.513043807322457801e-01
1.029438998810708050e-01,1.000000000000000056e-01,4.804612256727407882e+00,1.000000000000000056e-01,1.000000000000000000e+01,4.354165953274120177e-02,1.444074092566320286e-02,7.889967748904665790e+00,3.994831891029076765e+00,2.461551572641472729e-01
1.000000000000000000e+01,1.085320213978672871e-01,8.139036233655536634e+00,1.033823638312447168e-01,1.000000000000000056e-01,9.238083072030542353e-02,2.976046598305197993e-02,7.900000000000000355e+00,3.969399593771165691e+00,2.500000000000000000e-01
1.060524109083433031e-01,9.950794271555373882e+00,8.925914711410566582e+00,6.252338765671183296e+00,8.995659827530326780e+00,0.000000000000000000e+00,4.150779120197846742e-03,7.900000000000000355e+00,2.683763032888657030e+00,1.508078492702971396e-01
1.000000000000000000e+01,3.423986896104958433e+00,8.417821986049737859e+00,4.007035874408946818e-01,1.016632968315974161e-01,0.000000000000000000e+00,4.731763102311835334e-02,7.875753589487249684e+00,2.200000000000000178e+00,1.499999999999999944e-01
1.125933262137131519e-01,1.000000000000000056e-01,9.170149199871893586e+00,1.016035563794834284e-01,9.242937666954496478e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.943712654140917095e+00,1.499999999999999944e-01
1.026558281611595486e-01,7.316777123767929325e+00,8.905072039299794184e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.020847932094854846e-02,1.767325383530024552e-02,7.878368549402797072e+00,3.997497909484060141e+00,1.973601006552301862e-01
9.460362781619759076e+00,6.180531967540850324e+00,1.000000000000000000e+01,3.608580327370918828e-01,1.000000000000000056e-01,7.337670049864925687e-03,0.000000000000000000e+00,7.900000000000000355e+00,2.262681140375744970e+00,1.596534872724267029e-01
1.076962298217992997e-01,1.000000000000000056e-01,8.535385905717394195e+00,1.029056068503663018e-01,9.375086899075217417e+00,6.699951174021207163e-03,0.000000000000000000e+00,7.900000000000000355e+00,3.964841847404047215e+00,1.499999999999999944e-01
9.827029886435013850e+00,1.000000000000000056e-01,6.604035459050774826e+00,1.056339735825193860e-01,1.071114917103239278e-01,1.574572839190531426e-01,0.000000000000000000e+00,7.894712138628629639e+00,4.000000000000000000e+00,2.449736367732321951e-01
1.000000000000000056e-01,1.062391435212699936e-01,5.099084241462287004e+00,1.020285172396727530e-01,9.743460904773050046e+00,0.000000000000000000e+00,1.609154940664227901e-02,7.802403390900553681e+00,3.976210940079240252e+00,2.500000000000000000e-01
1.015569853844115189e-01,1.039038837155422945e-01,4.772028663995487641e+00,9.698863047572724438e-01,9.486103640535830550e+00,4.817026287085236502e-01,5.064031292735251544e-01,7.756980988946843958e+00,2.585585353241568907e+00,2.500000000000000000e-01
1.017027515302025703e-01,1.043203950273891012e-01,6.297291255776301888e+00,1.013850603783684745e-01,1.000000000000000000e+01,2.187373355019483698e-02,1.048385682483250932e-02,7.900000000000000355e+00,3.998236395544446875e+00,2.461019182919912118e-01
1.023943658004881768e-01,5.839818809587879578e+00,1.000000000000000000e+01,1.000000000000000000e+01,9.733322853531253926e+00,1.651199430482471614e-02,1.741498653870373172e-03,7.900000000000000355e+00,2.613978218287669186e+00,1.518742294512188673e-01
1.000000000000000056e-01,1.034849971977085670e-01,7.823392372377693249e+00,8.864018904507830143e+00,9.783656782939532448e+00,6.014544870713001146e-02,2.119273504215500314e-01,7.747465046546233580e+00,2.307973037684714512e+00,2.144590914889248912e-01
2.163712458264251737e+00,1.000000000000000000e+01,9.791210122059437637e+00,3.134243413222182362e+00,9.286023968851091936e+00,1.231646014740697820e-01,0.000000000000000000e+00,7.900000000000000355e+00,3.044672184651734614e+00,1.544505670411834009e-01
1.106864549994711899e-01,1.000000000000000000e+01,8.418824953766497643e+00,5.334201973565255273e+00,7.825586109819401948e+00,1.685325800184569664e-02,3.449048954888447177e-02,7.871890295029697171e+00,3.491357368949235873e+00,1.499999999999999944e-01
1.017585250014593212e-01,9.758261951094997499e+00,9.964897582918899488e+00,1.000000000000000000e+01,1.000000000000000000e+01,3.528460091527318293e-02,1.346514415895311116e-02,7.781306716026357151e+00,2.200000000000000178e+00,1.499999999999999944e-01
1.923161109706310379e+00,1.000000000000000000e+01,7.338072530369907476e+00,9.582451511591830950e+00,1.000000000000000000e+01,9.724587076034385547e-02,0.000000000000000000e+00,7.900000000000000355e+00,2.255482459471854995e+00,1.499999999999999944e-01
2.730232472081283168e-01,1.000000000000000056e-01,9.175179978256833735e+00,4.548491200105888588e+00,5.860864923623426037e+00,4.329998128756048191e-03,0.000000000000000000e+00,7.893953019078917777e+00,4.000000000000000000e+00,2.462358563870455930e-01
5.602570116547163082e+00,8.447406273640046592e+00,6.826860364046986263e+00,6.323451611702598285e+00,1.051141767180368281e-01,1.044603692604957057e-01,3.821905855967873411e-02,7.831326356231159913e+00,2.769754632323420118e+00,1.541152450371960914e-01
1.000000000000000056e-01,1.041836405700749257e-01,8.075888230581877991e+00,1.027844225374237030e-01,1.000000000000000000e+01,3.316583446818971437e-02,0.000000000000000000e+00,7.860301816787927720e+00,4.000000000000000000e+00,2.500000000000000000e-01
9.644874005179318033e+00,1.000000000000000056e-01,9.668013979827241755e+00,1.463631892142614466e-01,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.823922360732176173e+00,4.000000000000000000e+00,1.627795528535044556e-01
1.041923739848182595e-01,1.000000000000000056e-01,8.705347890275945133e+00,9.121992821407381768e+00,1.000000000000000000e+01,2.592444805037898495e-03,2.583866825876850529e-02,7.900000000000000355e+00,2.823576262940647119e+00,1.506797988565113933e-01
9.629142734131576731e+00,1.009766474894941840e-01,7.757937847992213420e+00,1.000000000000000056e-01,1.000000000000000056e-01,1.265183693703452600e-02,1.536123918366074925e-01,7.882125660344053486e+00,4.000000000000000000e+00,2.482680964721182271e-01
1.000000000000000056e-01,1.078018937948985317e-01,7.480353447705439862e+00,1.000000000000000056e-01,9.528166718935436208e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.965179174927826011e+00,2.476232644090450574e-01
